"Name","Line","source","section","section_order"
"Cait Sith","Yeah...... I've already told you I was.Both gya ha ha and Kya ha ha, are up to something.Wanna eavesdrop?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Rufus","Now then...... We're faced with two issues.1 Destroy Meteor. 2 Remove the barrier around North Cave and defeat Sephiroth.Any ideas?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Heidegger","Gya haah hah hah! We already solved the first problem!Meteor will soon be smashed to bits!The plan has already been put in motion. Namely, to collect Huge Materia from each region.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Rufus","Well......","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Scarlet","Huge Materia is a high density special type of materia made through a special compression process in Mako reactors.The energy extracted from it is 330 times the strength of normal materia.Ha, ha, ha! How about that!?We will gather all the Huge Materia together and ram it into Meteor.That will cause a huge explosion!! Reducing Meteor literally to bits.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Rufus","You're going to ram Meteor?Do you think we have the technology to do it?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Scarlet","Don't worry about that!More importantly, we've got to collect Huge Materia from each area.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Heidegger","We've already collected materia from Nibelheim.All that's left is ""Corel"" and ""Fort Condor"".I've already dispatched troops to Corel.Ghaa haah hah hah!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","Corel!What else can they do to Corel!?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Nanaki","And the Huge Materia......You mean the Huge Materia, don't you? I've heard about it.When, our small materia nears the larger one, something should happen.I'm certain of it.That's why we're using the power of materia in our fight......","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","Can't let Shinra get a hold of the Huge Materia!Besides, when Cloud gets back, I wanna show him this Huge Materia. He's gonna be shocked.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cait Sith","So, what are you saying, Barret?Even though you're always knocking him, you really want Cloud to return.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","I ain't sayin' nothin' 'bout nothin'. You just... shut your face!Every group's gotta have a leader.An' that's me!Or at least I wanna be... But I ain't cut out to be no leader.I never knew that till lately.An' that's what is......","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cid","......ZZZZ...... hmph?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","You been chosen to be the new leader.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cid","Pain in the ass. Forget it.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","But for us to fight, we gotta have Highwind, and you.We need it to save the Planet. An' who's runnin' this ship? You!That's why you're our new leader. Ain't no one else can.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cid","Hm...... this ship's gonna save the Planet, huh? Ain't that gonna be just a little tough?Oh man, that went straight to my heart.I'm a man, too!Okay, I'll do it! Everyone, follow me!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","Awright, now here's the first job.The Operation Room's waiting for you!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cid","Yeah!!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","Yo, Cid!When you're ready, we're headin' for the Corel Reactor. C'mon Mr. leader, you'd better hurry.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Yuffie","Cid......????I know you're all dyin' to talk to a babe like me!But just leave me alone. This ship makes me...... urk...!!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Bridge Crew Member 1","Good day, Captain!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Bridge Crew Member 2","Looks like you turned out to be the leader after all, Captain......","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Pilot in training (LV5)","Eaggggghh! Congrats' on becoming our leader, Cap'n!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Crew Member outside Operation Room","My hands are full, so I'll excuse myself here!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cid","- Fly Airship- Chew the fat","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Barret","Yo, Mr. Leader! Get your pilot ass up here!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Nanaki","Cid.Let's visit Cloud and Tifa from time to time.","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cait Sith","Hmmn, the Huge Materia is at Corel, Fort Condor......I'm sure there was another place that had it. Where was that......?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Vincent","Cid...... I wish I had your go-get-them attitude.It appears my feelings vanished into thin air ever since I was in that long slumber......","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Pilot in training (LV6)","Yaah! Shall we take off?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cid","- Yes- No","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Pilot in training (LV6)","Yaah! We're taking off!","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Cid","Well, let's see...... What's a good place to head to?Corel? Fort Condor?","https://www.yinza.com/Fandom/Script/33.html","Mideel - Finding Cloud",33
"Redhead","Hey, listen to me! The Shinra troops are on the move.The TV news said Rufus came up with 2 plans. One, is to launch a rocket into space containing Huge Materia......Is Huge Materia really that destructive?","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Priscilla","Who are you---?","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","We found Cloud!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Priscilla","I'm so happy!! Someday I'm going to be Cloud's wife.I've decided I'm gonna be Cloud's wife.","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Soldier on the Path to the Airport","Right now the Shinra's using it to gather the Huge Materia from the Corel Reactor and from the Fort Condor Reactor.The Gelnika's flying all over the place! The only one that's not busy, is probably me!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"1st Soldier at the Airport","The President is gathering up all the Huge Materia on the planet. He wants to shoot it at Meteor in the rocket.President Rufus is different from the older generation. He'll protect the planet with all of the technology Shinra currently has.","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"2nd Soldier at the Airport","Protect? No, I don't think so. The President isn't the type to do anything so heroic. It's all just a game--a question of winning or losing--to him...","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Commander","Our forces are in the process of gathering the Huge Materia from the Corel and the Fort Condor Reactors!Once these two missions are completed, the Underwater Reactor will be our next target!Till then, we do nothing but train, train, train!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Old Man","This reactor's useless, but I hear there's still big materia at the Corel, Fort Condor, and the Junon reactors.Shinra's working to get the materia from all those places...... But for what...?","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Redhead","Seems like the Shinra is planning something big to destroy Meteor...I heard they're going to do something with all that big materia they've been gathering...After what happened with the reactor you can't trust Shinra.","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Bugenhagen","You are using Shinra materia, as a weapon?Materia is highly dense spiritual energy. A shred of the planet's life. It should not be used as a weapon.We must stop using it... or the planet will become weakened.","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Man","Shinra soldiers came around sayin' they were gathering up all the Huge Materia.I think they're gonna bring it here by coal train, from the Corel Reactor.","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Big Man","Some Shinra soldiers went up to Mt. Corel. They said they're collecting Huge Materia to blow up Meteor!Ya think they can really do it...? I'll bet the reactor destroys everything even before Meteor hits!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Soldier","You guys are...!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","Guess we're safe for now...!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","Looks like they're takin' off with the Huge Materia in that train!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","Hey, do you know who I am?I'm Cid - that's who the hell I am! Now just let me handle it!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","Hey, hey, hey, hey---!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","Don't ask me... I don't know!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","Don't worry! I can handle this kinda stuff!Two levers; one on the right and one on the left...I see, just alternate the two levers up and down, right!?Judging from the enemy's speed, I'd say it'll take about 10 minutes.We're gonna fly!! Hold on tight!!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","There's only one more Huge Materia the Shinra needs... That's the one at the Underwater Reactor.","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","With us always in their face, even the Shinra's gotta be getting tired of it all.We have to hurry that much... ...right now I'm more worried about him than anything else!","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","Yeah, and I'm worried about Tifa, too.Let's go see what's going on at Mideel...","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Cid","What's next? Shall we head for Fort Condor?","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Barret","Huh? Mr. Leader, what's next!?","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Nanaki","We'll do our best for Cloud and you.......And Aeris, too.","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Vincent","......Don't expect anything else from me except fighting beside you.I don't have any comforting words.Of course, I don't believe you're the type of guy who needs kindness from other's......","https://www.yinza.com/Fandom/Script/34.html","North Corel - Huge Materia",34
"Man","This is the deciding battle. The enemy numbers more than ever before.","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Cid","Where shall we go next? Shall we head for the Corel reactor?","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Cid","Hey......It's tough being the leader.Cloud did a great job. Sheesh......Shall we go to Mideel to check on things?","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Barret","Yo, wanna see what Tifa and the gang are doing?","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Nanaki","Say Cid.I wonder how Tifa and Cloud...... are doing.","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Cait Sith","Shinra's...... stopped.Now we've got to be careful. I know Heidegger and his gang are plotting something.","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Vincent","You look really tired, maybe you're ready to give up being leader?","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Pilot in training (LV7)","Yaaah! Shall we take off?","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Cid","- Roger- Negative","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Pilot in training (LV7)","Man! We're taking off!","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Nanaki","I wonder how Cloud's doing.I wonder if Tifa needs a break......I could look after him instead.","https://www.yinza.com/Fandom/Script/35.html","Fort Condor - Huge Materia",35
"Old Man at Entrance","Ahoy! This here's Mideel. A quiet Hot Springs town... At least it used to be...Lately the sea's been in a tizzy. Lifestream has been mixin' things up at the bottom of the ocean.I think the planet's pretty angry too. We've pretty much done whatever we've wanted to the planet up till now.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Woman","It's bad enough with earthquakes and Meteor, but on top of all that now the Lifestream has become active again, too.I hope it doesn't blow and cause a panic like it did before. That was really bad, I tell ya.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","What's this!? Your bein' awful friendly.Oh, so that's it. You want the Samolen Greens... don't you?- Give it some Samolen Greens- Don't give it any","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Old Man Playing with Dog","I gotta feelin' something bad's gonna happen. Is it gonna be okay?I'm all right. I've lived a long, full life.But I'm worried about my son and his family living in that far-off town...I hope they're safe...","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Old Man Playing with Dog","Wait a minute.Did you take something just now?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Uh, oh. I'm......- Yeah, I took it old man!- Don't know nothin' 'bout it!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Old Man","So how is the boy? Poor kid. He sure got the worst of whatever it was......Sure hope he gets better soon. Right now is when he really needs to hold on and not give up.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Bald Man","It's amazing he recovered. When they carried him here after they first discovered him, I thought for sure he was a goner.That boy must have one powerful guardian angel watchin' over him.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Doctor","I'm sorry...... But your friend's condition remains unchanged......You'll have to be patient and wait this out. These things take time. Just like fine wine, time is of the essence.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Nurse"," (after one Huge Materia mission)Oh, hello. She always stays right by his side. She must really love him.Remember, even at a time like this you can never give up hope. You've got to be strong like her.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Nurse"," (after both missions)She's finally beginning to look a little tired... I hope she's all right.No change in his condition, and still she stays there doing her best. It must be tough on her.If she keeps this up she'll probably get sick......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Nurse","Well anyhow...... Hey, you all look terrible. Why don't you rest up for a while?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","uh...... a...... aah...............What...... What number...... am I?Uh...... aaa......?A billion mirror fragments...... small...... light......taken...... angel's...... singing voices............ zeno...... gias......Uh...... aaa......?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa"," (after one Huge Materia mission)Cloud...... I don't understand a word he's saying......I'm such a fool...... I thought there was something that I could do for him......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa"," (after both missions)......it's no use...... I don't understand a thing, Cloud.What should I do......? What if you never recover for the rest of your life?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Eyaaah!?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","......They're...... They're...... coming......!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","What did you say, Cloud!?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","Uh...... aaa......?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Damn. What the hell's goin' on!?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","No way...... Is this......!?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Doctor","This isn't good!! It's big!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Nurse","Eyaaah! I hate earthquakes!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","What's this...!?The Lifestream is gushing up from below the surface of the earth!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Damn, that's......!? This is bad......!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa"," (at the door)Cid......!? What's wrong?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","N, nothin'!! You and Cloud get inside quick!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","But I......!?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Hey, don't worry about a thing. I ain't about to die that easily.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Be careful...!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Okay, here I go! Watch this!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Damn!! That &amp;%$^%$ Weapon!!Of all the times to show up......!OK then, come on!! You &amp;$^%$!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","You &amp;^$#&amp;$#! You tryin' to escape?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Damn, you gotta be kiddin'......!!Th, this's bad......! The main stream is kickin' up!!Somethin' way bigger than that last one is on its way!!No good!! Get outta here......!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Goddammit!!You don't have time to worry about anyone other than yourself! You don't know when that stream'll blow......Whoa!!There's no time, hurry!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cid","Tifa!! Cloud!! Get outta here!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","This is bad...... The tremors are getting worse.Wait a minute, Cloud.Doctor! Shouldn't we move him somewhere rather than stay here...?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Doctor","Hmm...... It might be safer to take refuge in a wide open space.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Don't you worry about a thing, Cloud......I'll see to it that you get somewhere safe!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Doctor","No! The structure can't take it!! Hurry!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Yes!Ready Cloud? We're leaving now!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Wh, where am I......? what's happening? I......?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Huh...... what......? Who......?Who is it......? I can't hear......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Cloud, help me!!Eyaaaaghh......!!","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","............ Where am I......?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Cloud!?What is it, Cloud? What is this......!?Is this the inside of your dreams? Or is it...... your...... subconsciousness......?You're searching, aren't you Cloud?Searching...... for yourself......I can help too. We'll work together to try and get the real you back!But...... Where do we start......?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud"," (sitting by the well)That starry night at the well...... The promise we made that night...... What if that memory was all a lie?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud"," (sitting outside the window)............ a sealed up secret...... wish......Tender feelings...... that no one can ever know......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","The gates of Nibelheim... Five years ago, Sephiroth passed through these gates......And...... That's how it all started......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","It connects...... to Nibelheim......?That's right... It's probably best to start from there......Let's go have a look, Cloud. I know it's not easy...... But I'll be right with you......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Cloud... look.Here's the well...And that's Gramps' Inn, too.The only truck in town. It's been here since we were little kids, right?This is the Nibelheim you remember, right?It's the same as my Nibelheim. That's why this place is...... our Nibelheim.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Five Years ago... two men from SOLDIER came...Sephiroth and...... a young and vibrant soldier.Can you tell me again what happened?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Five Years ago... I saw the real Sephiroth for the very first time.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","So this is... the Great Sephiroth.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","But to tell you the truth, I thought he was very cold.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","I remember, I felt a foreboding about him.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","No, Cloud.I've been hiding it for some time, afraid that if I told you... something terrible might happen.But, I'm not going to hide anything anymore.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","You weren't here. Cloud did not come to Nibelheim five years ago.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","I... waited. But, Cloud... never came.The two that were ordered here were Sephiroth and another person...","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","You mean that member of SOLDIER who came with Sephiroth wasn't...... Cloud......?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","There's nothing...... I can say......You must find the answer yourself......If you can't...... Then you......Take your time, Cloud. Slowly...... little by little, okay?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","That starry night at the well...... And our promise that night... What if the memory was just a lie?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Don't hurry, Cloud...... Don't answer too quickly.Just keep checking all those small emotions and it'll come back...... Slowly...... little by little.......Right... like the sky that night...... the heavens were filled with stars......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","From the beginning... OK?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Try and remember, Cloud.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Right, I was wearing these clothes.That's you, too. You were so small then......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Cloud, what about your other memories?No, not memories.A memory is something that has to be consciously recalled, right?That's why sometimes it can be mistaken and a different thing......But it's different from a memory locked deep within your heart......That's why it must be a fake. If he could recall up that memory......That's it! What about some memory that has to do with me?I say something and you don't remember it......But you say something, and I remember it, too... Then we'll know that's our memory......Talk to me. About anything, some important memory to you...Now that you mention it, why did you want to join SOLDIER in the first place?I always thought it was a sudden decision you made......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","......I was devastated. ......I wanted to be noticed.I thought if I got stronger I could get someone to notice......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Someone to notice you...? ......who?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","You......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","......Me? Why!?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","Tifa...... did you forget...... about those days?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Look...... I......I'm sorry...... But what are you talking about?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","No...... it's all right. You were having a hard time back then.You were so busy with your own things, it's only natural you don't remember me back then.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","'Back then'?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","It's important to me...... I hate to say it but... It's a very important memory......Do you want to see it?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud"," (sitting by the well)A promise under a starry sky... But what if even that was a memory that Tifa imagined......?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","Come on, hurry.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Cloud","......a sealed up secret...... wish......Tender memories...... no one can ever know......","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","Do you know where this window goes to, Tifa?Fine...... I'll go.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","My room?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","It was my first time there.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Was... it?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","I only used to look up at it from outside.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Was that the first day you came into my room?...that's right.We lived next to each other.But I really didn't know you that well.I've known you since we were children and always thought we were close...Now that you mention it... I don't recall you ever being in my room...","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","Tifa always used to be with this three-some.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","...That's right.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","I used to think... they were all stupid.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","What!?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","You were all childish, laughing at every little stupid thing.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","But we were children, back then.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","...I know. I'm the one that was stupid.I really wanted to play with everyone, but I was never allowed into the group.Then later... I began to think I was different...That I was different from those immature kids.That then... maybe...","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","I was so prejudiced. And... weak.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","Yeah... it was so sudden. I was... a bit surprised.But...It's true that we weren't THAT close, but...After you left town, I really thought about you a lot.I used to wonder how Cloud was doing.I wonder if Cloud was able to get into SOLDIER?I started reading the newspapers, thinking that there might be an article about you.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","Thanks, Tifa.Tell him what you told me, later. He'll probably be so happy.","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","OK!Huh?What happened on this day? Was it a special day?","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Young Cloud","This was the day...","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
"Tifa","The day Mom died...","https://www.yinza.com/Fandom/Script/36.html","Mideel - Inside Cloud's Mind",36
